accountExternalIdDebit,accountExternalIdCredit,transferTypeId,value
a9959f21-a580-4c98-a958-44ca62481836,b78cbec7-5ba4-459d-9f72-2ebdafc87871,3,1038.24
7f826857-4949-4e11-9e2e-ec6f8d89c4c9,854efe79-8f6f-4b0e-b8a2-0121321668d3,3,1183.1
7f146e78-3961-49ce-bb7a-e73d3893df20,cafd536a-dec3-4d68-b8aa-cd11a89d979f,2,1859.71
5b87e079-6ef8-410c-9913-361c9ae37a87,35634cd2-972c-4512-ab5b-9f0582b9f983,2,83.86
d6ba271c-c279-4846-8074-d98556218a90,3d6fe518-e1b4-4ca6-80b1-07b0d0df9d38,1,669.86
1163f40b-bcda-49f8-a852-0f3b28bf1631,968f4cb1-9a18-4808-9587-022e2fd4787e,2,1008.67
5009e459-dfec-412e-a8c5-af3fb818ea01,ca9e6885-0491-47c8-8a4e-d6d51239d6e0,3,629.77
51fe85b5-c56c-483d-906e-79946b8b8e9c,92ceab8f-1981-4935-8e56-fbaef939d432,3,1364.91
cb068951-a519-43d5-90f1-89cb4fb61b3d,f3bd1f8f-cb0c-43df-8d20-e8a41a211dcf,3,1693.72
89c201e7-7c4b-470c-9a9c-a71c16f51d97,7e7dbfa0-502a-4ea9-bc9b-ddaee1ba9d82,1,568.31
7983dccc-a787-4859-9104-03935a1cb3a7,a32ef301-0d31-4e7c-8fce-bbe63c5c7e1c,2,1195.17
55feeea6-c3fa-4b3d-82ba-5bb6944dd71f,797d91b7-5092-4488-92d3-23265fec59a8,2,15.22
3db18b09-e0ff-4df8-8278-d2a31d0d27bd,e7f9db20-7194-4d10-a822-2ecb3a0f55d1,3,1839.7
98c2fa0a-6e71-47bf-82c9-0be850bfb229,fd8c160e-d8af-4f1c-aa35-197d1ce21c64,2,186.57
4c424036-0491-41c7-9e69-d0a49551c64e,86347b0c-a148-4411-85fa-0e59f0de0268,1,46.99
1b755301-9b06-4233-9103-a8a68513b8e0,1bd8c543-14a4-45e7-b92f-38426d112856,2,1214.63
c2537fb1-bd8f-4923-a173-fa843ec59e6c,8e24374a-e077-4038-96c7-2f0418d9a3f0,2,856.29
732b0263-83b7-44ec-80ea-03aa15c5e921,f4587a04-25dd-436d-bd22-ed1a6f53eade,3,1733.34
f6702de7-6a50-4a6e-99ef-c115bbc0dd23,2fe2000c-ee69-4c5a-8e11-50a05e07850b,2,617.77
91a188b1-4c48-4e34-b038-f91462932c6d,9c4bf115-eb18-4ff7-9a5d-7ef9fb70169b,2,1899.05
0b4d0da1-f809-4adf-bc6a-5807924b8416,8ea6b1c3-60ec-41e4-b099-e6a8f7f70302,2,233.58
2eec9aca-68b1-493f-8f48-62d359fdc98d,6e23ff9b-b8dd-449c-b020-e2be5276e0bd,2,1237.19
0d75d2c6-5803-411c-8dba-d985e26545c3,ec48d400-18da-4ada-8f35-801edcb08fc2,3,1185.32
874242ad-96f8-411b-bc08-f280bfd742dd,cc98e99b-9540-447c-bdea-168808de2c43,1,146.56
5689d1f0-f100-42cc-9156-18b535f86202,0b98a136-3231-430c-926b-7b128a053193,2,1812.39
bf99f1ee-ced7-4ea7-beb9-8a067ffbbd06,55f3e549-094a-46e4-80b9-099cc70b3519,2,1555.06
f3f78e7d-c478-4ea3-85e8-72b5feff93b3,5d6fb635-416c-43ad-8d36-6904a98e9060,3,196.26
4df22e3d-781d-4ba0-87fc-7c74ad23a752,d5091b52-d777-429c-930a-405576f7f631,1,739.03
5fbc4b79-63a7-4155-b739-1b23b61467f7,205dd19d-7fc4-49ea-b02b-19a6e6b2d46c,3,180.04
52d47a4a-ae86-402f-9fb4-9335167bdeec,16cb0cc1-4935-4358-becf-b29181bf42b1,3,550.44
a381e58d-6cd9-4d57-8d40-3306aaaf08ab,76c34c82-4411-411b-acc6-abd93cf929da,3,835.51
a277f738-dc87-48b8-a45d-02a6992c6fb6,241d50d8-ed21-4e7e-84a7-d244cee9275b,1,397.66
dedeece0-d829-4665-a663-22734ff9eea0,cee76cd9-8595-4cec-b9cd-f977cdf795bb,3,98.93
d39d8ee7-db6e-4418-bd7f-4f7fe355a6a6,dc5da71d-aa7e-462e-aee6-d39678ca4688,1,1484.85
d12ac9c8-c8d9-43fd-a0e5-b2bf9967870d,2bbf6cf4-402a-46e1-ae84-06c1cc745233,2,1946.41
7879537b-0b11-4a25-9460-e8f1bb1cfb28,2b9e3f66-d099-4577-b88b-de80c2631f82,3,1712.81
7a704c8b-8339-42b2-8bf5-eb34943fd69c,66104bfd-ca79-4196-910f-5a9563eff794,2,382.67
b914571a-e77f-4007-9ca2-328736114065,d2dcafa6-ce13-4642-9cf0-717d4c419827,1,1014.24
bff49831-c4d0-4a02-9620-ff064d8bf92a,b0bc2362-0fe4-49ad-bdee-4230f1e2b3d4,3,962.46
6a834432-fbe0-441d-9704-7a591dfa97f5,49e33bbe-3cf6-422b-85bc-9c80f3074f82,3,1525.7
783fd524-fa6d-4bd3-90aa-477d809ca488,767e5c57-2392-403d-a255-0e05794e575b,3,55.96
c0a83e3f-be89-45a7-ae2d-8f78967b1475,b5be019c-1527-47b1-b842-5429b2132a87,1,1108.03
0be58a9f-60c8-4ef2-b1e4-eca4493caca1,f6678f53-62cd-46be-a5c5-ebf05e506644,1,1577.45
286f4620-7f27-4c01-83be-232ebdb9a9be,301ad271-0839-4649-9d17-aca905c1de1f,2,914.69
bb20e9e2-5154-4e20-9afb-117c2fd8ea8a,29d98446-116a-49f4-acf2-4119b487ad3b,1,1306.05
73fbcd9f-51a5-4a28-99ca-0b9f2836a49a,672d01e3-8cd7-4399-a721-5529c2485d8f,1,1032.45
7dac368a-6e25-409a-8358-4f1c51f88681,12b5fff1-d0e1-4603-9ffb-e8b9a7be7f44,2,472.9
d34bdee2-3075-4df6-af89-efa7d26f0fa5,fd0d0279-d713-4336-9952-a3887578365b,3,1400.93
86a3d532-b985-4a61-a01f-d4c616cfcc64,550c4f91-566e-410e-96c5-8d3453d77e03,1,1719.54
04f2ae3c-7d28-438f-873e-6fbd8fdd9de0,94660bdc-b611-4c15-8c61-9e17d2972bd4,3,373.78
9ce12668-6eaf-46a1-805f-235181b129d5,01dfa625-dc65-41ed-98c7-de9b16f8824f,3,675.87
42cc2408-4e65-4708-aff8-0203210d3350,cb6d39dd-9824-42e2-9dea-f47a9d48eed5,1,1073.74
f83fcbea-a772-4178-b86a-508ff6fd5db8,e39d72cb-351d-496a-8988-656f52da3e45,2,817.02
c7845f3e-91ef-44b5-b226-bac21282dd83,76c13ddc-b5e0-4cf0-b537-48bfd158aa74,3,742.87
234fb5c8-cd02-49ef-9814-bfc7baa1dcb3,5715237e-b4f4-4ba6-bd36-81d94ef8b555,3,726.6
3b6eb56a-97a2-40e0-984a-3416560735ae,eb5e2cf2-1d00-49af-b3fd-b4cb3198ec95,1,1640.2
699ac7a0-d4ee-45cc-b5f2-ab3875598be1,1fdfb455-5f80-43a6-8df0-65df03cdea12,2,585.27
67c59fa5-6f13-4088-9093-5967352974f7,0438786b-ec01-4514-8f36-8bcb3e7d32b4,1,69.97
fb0753e4-1447-4aa7-8adf-c9c919e0f057,91f7a01c-11e7-4a82-92a7-c8aacb2e125e,2,422.96
e4f24145-c22d-4fb5-9025-41d95fcfebcf,b97e95d6-f87e-4878-aa61-e81bc8595fde,2,1051.18
5b55a061-d1db-48e9-95c6-66b4cd0462fd,f829308d-fdc6-471f-ba4e-8a92d2698741,3,1067.08
e2d51fb1-84ca-4b08-b941-559bd9b97343,9780e077-ae97-44e9-9d3d-6d1a92fe3948,2,1561.01
7972b5b8-2bd2-4b85-9f6c-739596c42c42,4c397c69-42ed-4c18-bb8b-01d46d052fda,2,1287.44
bac6d989-f7dd-4272-a5d5-1e9adc789264,dad4d7b6-4508-44fc-8b3a-b4a24b9fb954,2,1867.04
372c95e5-1655-45d5-9c65-a77c2fb8d32a,4a55349e-46ec-4332-9883-60bb9abc44c5,2,1515.18
6920dd30-3eef-4f96-ac1a-65521ad9d925,8a11167f-782b-496d-b0c7-eb3f7c32c16f,1,1465.04
70c5996f-74a8-4f67-a391-166c33b6745d,1caa04ad-2523-41ee-8fe1-6c6badc94a84,1,138.23
b2eb10bb-3bd8-435a-af8e-1d11e7f3083a,62cc0976-d684-4e1e-9a80-b2d1ddaf1216,3,1649.8
b5391178-1e1f-48f7-bab8-971ae77e703a,6ebb3934-5051-4fd4-9932-b48356532d7e,3,1392.07
42de8259-d0ea-49a2-9bae-1b3e5f38f87f,076cb4e2-3764-41a7-9371-ef6563017069,1,898.18
ad16b8b8-82ab-4d3d-b5e1-4a19aa1538b4,18dcdd52-cb3a-4beb-90a8-51cb4d0fd1e1,1,678.58
e617ec29-d537-489f-aee3-b7c394e3c60a,a927bd6a-0994-4cd5-9a30-7f057534a430,2,1155.69
9cc2abf7-9934-499a-8002-bee78e24c28b,017daaa7-01d8-425e-954b-9e5a7bb7cccd,3,1639.56
c8543ffb-6498-44ed-9314-35bfca4fce54,826d74bd-c1c5-4182-bb27-244a3ea11d0a,1,1209.11
f4048042-29f4-4a4c-97df-49f1adefebb6,f338c079-112b-42db-b368-84ac08d2f036,2,1606.57
e5981d88-d41b-4fd7-a1d4-1fc998b2d82e,b4d15f35-8367-414f-ba4e-2d26a5ebc8fa,3,824.89
5966621b-5947-4257-acc7-8a73d41ed4b4,cc74d341-02d2-42c1-89d5-f6bdafb52a57,1,923.69
ab586deb-3efa-4059-8daf-c3e8ff5216be,b3cca5d4-9c0e-4f33-8278-84640f7ca396,3,933.28
fac0e7d4-9bd3-4fc9-9e75-f6493bf84986,c7f82200-bb4e-4b8a-88c5-d8a697bc15d2,1,1988.94
ee58040d-8d4a-4b38-8dac-6f2ebca1ea53,77558ba0-16cc-450d-af49-983693f1c01d,2,1290.73
d21e574d-5f7e-4815-a0a1-dd9c554284ab,addd3e84-e424-4088-ace7-ebebbfe910c8,1,1561.0
26ed68b5-4296-47bb-8a99-3ccf55d193fa,62de15a8-321b-44ef-b09b-b3c2999bf2bd,2,89.28
705037dc-4704-47e8-9886-91398a7d2c45,7650f5c9-b0d9-44fe-944a-bdacf9b4a7e5,2,46.38
940b5296-84a4-420a-b179-112bbfdce4df,5ee75950-3643-45cd-9399-6bd8d3c974ec,2,690.31
99d7f1e5-2d7e-49a7-9c93-d56819bbea05,5f0e42bd-1940-4d4d-a1f1-9bf78975ddf0,2,1429.73
9657b734-c18e-48ed-bed8-92c426313040,8d010996-a7c5-4c3f-94df-25e4258fb6dd,3,305.66
15935628-98a4-4531-b797-823d85d5bd07,897fe443-6770-415f-a2ee-a7d0e0951183,3,1514.7
f5919ded-1bef-48f3-82e7-85b9afb1d44a,799e8171-1b18-4ca3-8c9f-544f7ab45bae,2,117.55
79e8bcbc-4735-4cb5-b77b-6ac585cf8ea0,0bf03901-529a-4c3a-931e-c7524d0ecd8a,1,1214.31
7d2cbc81-dd62-4eec-9bba-a09cc7f043ec,ef80fea7-54c4-4342-b497-8af8eff135ce,2,1097.06
ad3ac4c1-d94e-4cd9-920b-292b0fd294ec,fecebf09-7e5e-4d24-8ee5-507c0e75ad8f,3,1762.97
10be6711-ac5e-4606-a6bd-0e45043dc801,8609deed-79e4-4042-a44d-61fe63658b90,1,1210.38
8bce1ad9-dbcb-482d-85a9-e1e4014dbe64,bc85646b-be12-4138-8e99-cfa564ae4b78,1,118.01
2f8aed66-9008-4987-80d0-1ceb0545512e,70125a65-27c7-4fca-b094-90dde5442e7a,1,646.26
beec6c03-adff-41db-8e1f-22f05d6463cf,a68df51f-70cc-4a5e-b7a7-47c5cea236a7,2,1874.43
035f7f5d-31a5-4556-9d22-940b2cee5c1f,54ebd507-5a8b-4bd2-a5d9-c2031c26649e,1,1911.29
d1402c92-3093-458c-842a-30ff9deeda8f,fa35b45c-63e8-4fe5-905a-6417b0306598,2,704.88
af831eb9-af50-480a-8119-8dfdbddb7fb5,1b933492-87db-4b8e-b822-8ff51126e84c,2,62.12
2e749717-e24a-4edd-998a-bee810202fe2,ebbf30f6-05ba-45fd-a272-2f51fa0cd6bc,3,248.28
53b459b3-00e0-4d93-b67f-fd39fa6d1e32,333aecf7-be5e-49d7-ab28-98b1f82e928f,3,1596.22
863397b7-fd5b-4232-9b7e-442589471001,86a4c47c-5a37-45c3-afc5-664b5e76e985,1,1837.55
1ae1a2df-849e-422b-b900-94cd2179fdc7,ab417f1a-0072-4444-ba29-e1ca5b206439,3,1774.76
c765e4a3-e4d2-44aa-8aea-2a02708fbc4f,2cf09df9-4662-41ca-9dc7-c591bd099bc7,3,699.24
8586dba0-8709-419d-b31b-f49a996ae694,ccfcf7dc-823a-4680-872d-481447d28283,1,1838.06
4abce3a5-0203-4376-bc98-2162353e300b,f81a86dd-0377-49a3-84e9-c80443c1e377,2,115.63
d4119055-373b-4c85-b0c9-24186a752142,05afa9b2-fc2b-48c4-aff1-b269e7ff2b47,2,1497.55
e9ba5195-f0c6-467b-8eb5-c9f8beac7bb1,9ad3e6a0-f3e4-454d-b571-5a65139e8953,1,310.41
e113feac-91e5-4350-bd18-b9e66cfd96ff,31b40f66-2345-4032-a4b7-9e12e9d02800,1,1217.73
49b75302-087f-4381-9333-b2c8e150b393,c70b784b-dbc2-45c9-ad65-99d55d387cc0,2,1347.87
4004dc9c-b6d3-4204-9aa1-cefa535e7739,c32638c8-071f-44ff-af27-3731935bdf80,3,1935.79
4783b3f2-0241-47d0-aa55-69b763e32173,9e639b66-4805-4c31-803a-664f91301670,3,69.15
0f1d4f1a-98f2-4ee1-9173-5282ff13cac4,c0e49854-f52a-4a7a-9dc5-70130b590920,2,173.95
e4583dee-4136-458e-9836-3e42ace82b5c,c902affc-74e8-44d6-8c98-c6986196e96c,2,1136.4
6e0b94f6-a6e7-45eb-8980-75cf167796da,b17f4953-43ef-4071-bb83-7ac2fc44f0ec,2,230.0
a2f7ed5d-4f71-447f-873f-7af9b523d8b7,b7d3b0d3-e186-42c1-91a1-fb126f027419,2,1082.15
30b20e9a-1030-4539-8e39-e9655a201041,8f63f607-bc95-4a63-88a2-78382c7af671,2,1032.38
3e193f89-c6be-463b-aca3-c5f3f5dfd6c5,fddc316c-ab1e-4f28-ae36-ea17c5a3d055,1,1722.41
f0781a0f-e8ab-4431-aabd-089e4dd08928,5176c325-8f8b-4672-a4a5-3173cceb4a52,2,86.51
40a1835f-b305-4332-a4bf-6ec5e826a237,74c8ca96-29c4-433b-8687-428ec90cb3af,3,821.71
7e352277-e9ef-42b9-acf6-ac7a8f12972d,52027697-310c-418e-bec8-9f99b386fe59,1,954.3
712e9f94-2930-4e29-8b87-81345f55d10d,4d5bff03-ac71-4a63-b170-b02a69f481f2,3,1670.3
26136341-30b3-4519-9f7a-3c0c3be3ca47,69a4401b-ecdd-4271-a51d-6959de2c0246,3,1400.52
2fe467ac-5b1b-4f21-aebb-8d083d55350f,1fc70b19-f176-4f82-a7bd-31aa91bef930,3,891.19
f0db90f5-9828-489e-a805-72b564d4bde7,733a9f2c-3705-428b-8828-c17c9f86e53c,2,190.0
aa5592dd-9f84-495e-8692-fcd06b5cc962,a79e09c5-c3cd-459d-964f-1a40e2e0eb6b,3,264.5
56c0d590-66e3-4a65-b23c-6978b5a4af82,f8ec307d-5ebb-48b6-a82f-844c9a02d8ae,1,790.52
64dd5513-591c-4bda-a2e9-8ae76d128e7e,bfb4d020-d8e0-474a-a96f-7540a13a8237,1,1633.2
f37a7017-1a18-452f-b2ff-10f274324137,f296a80f-a315-4e6e-8e18-d79bc330f8e8,2,1593.84
7f896c4a-8c34-4b92-a6e7-4bfe74229240,50f60f18-4688-46a9-afd9-7a1e67256c97,3,1337.33
16898d0a-dbfb-4b58-99bb-447267d1230d,1ffcffd8-3827-46e6-8644-14b24f68bec5,2,266.85
0fd93222-43a7-4216-bc10-67642198cc9c,8e1bd67f-9204-4bc4-ab11-f3f2e8e63813,2,426.34
8d4c66e6-09c9-4a58-9a54-9b9eb2cf16aa,3b71597f-bd57-457f-97f2-e87c2238ef3e,3,1874.61
eab7f0ff-1773-45be-aa7c-9cad610f0240,e5222762-aaa9-4018-8d8d-46b54bbf67cf,3,748.2
4f96ce66-5572-4509-af59-029e1c046eaf,104d210c-b6da-47af-ba24-ba7d9166dfa1,3,338.35
34b01fe5-e136-455c-ab82-7d1ebb916523,50a7ef66-e461-4506-9dca-02839c44110c,3,1463.86
ab86a109-161b-4e50-942b-bcb916836c1b,3de116ef-736b-4e96-9f84-30f8d09c4d2d,1,223.41
6a30bbd2-d749-43fb-a72f-de1fac8c430c,7e8dc979-14e2-4a89-b3c4-56c4ee7ff837,2,320.6
861f5015-adfd-46d8-a92a-4a468453dda3,d7eaf802-909d-497c-898b-49f1231cd687,1,138.71
6aba3b54-98dd-4c6a-ad94-b9895fed68d8,ca67c762-3960-49a7-8e9e-48cf32bd4ed5,2,1523.84
e4deb6ec-9a47-43eb-b347-bc357b604f77,c7690272-75ae-427b-9d34-fa99f99d5be0,1,825.5
1b6c1be0-bb22-4338-923b-5e1069325581,46145b1d-a4ba-4837-815b-bebec26fb269,2,600.71
e80f52d1-d532-42ed-812d-315079a987e2,dee3247a-b578-4be0-b771-4aee130e2fe7,3,1383.91
008b613b-a053-4599-8825-482b8c7bed40,d5a888ba-9736-434e-b669-04a348aa1f2a,1,1002.22
9bfacc64-5720-42ea-a88b-df402940d841,e20cada9-2fb3-4d5e-8ad5-a4956c1d8dfc,3,1648.67
b08306fb-b07e-428b-b35b-829e3b0d37b5,fe8cd892-c9e8-483c-a69f-baeeb8c5289f,1,1834.2
5e6a4684-7885-44de-9679-a47577ca84de,4f833052-fa77-42a6-8553-15420c141bd5,2,263.46
1100af82-274a-4576-bc90-7ecce069bd20,1332ffc3-481c-4538-9a60-fdf9abcf949a,1,670.42
6d8f6fd7-da29-4dc1-abdb-39213c4fdc63,83ee5140-8418-4005-9ba5-c819d8e5da04,1,1060.34
b79b6e0d-d981-4dfc-88f3-c410cce52931,72fd461a-1450-4ca5-a173-d280f7200d33,3,328.72
b90a580e-dffd-4f2c-8616-b9c5f6a65bbf,bb993532-e5b4-4411-bfc0-9d0ddc5a1612,3,1404.94
1ab13452-7b5e-47a8-b64d-3f5d0170d234,2e7e9893-d2cb-4029-82cc-0e6179510279,1,739.24
3efc28e6-2aec-42af-b242-3ccd4afac7da,49eeaf10-6252-4213-ac68-2d38b68c3342,2,178.97
9e0447bd-9e4c-4c17-a8f5-895f5aa8b367,8b5dff4c-ac8c-48b9-ba77-2048b6489c96,3,226.49
7fd971aa-14e5-45bb-bed2-571e8ec5d53d,12e47c15-3a16-4b2f-872c-57543f3365ad,1,1375.34
8e1054c1-59d2-4cb8-b9f3-06fecf0b9c03,7cb352ec-26e1-4d31-953b-74e9c0630d1c,2,834.94
80b56633-ab8d-4aa8-af8a-81e1fbf96477,d663db86-a3aa-4072-890d-e13b762477f7,1,52.43
09789907-29f2-4e92-873f-db247a415948,d8369a66-53c1-45aa-a9f7-3ce3464b7403,2,276.69
21a34530-d586-4553-b6cf-464e8e24d162,ad9548e1-b00b-40f1-8ce2-2be2e5a2fe53,1,234.25
4f2af497-913b-4c88-ac27-3f79dfc4d5c9,de593d22-c4a6-4e7d-9184-219ba15776de,2,891.44
b74b105c-fa4a-4ea9-a640-efe76a3be5a3,8ad1612a-cd33-45d2-9385-2837bf3b3ae4,3,1867.49
5068cc40-c56b-4f7e-9ef5-c04662ecf8d7,23d01110-d6f5-46ef-94ce-9b832f120461,1,641.27
86bb1f19-316d-44ce-9e1b-57a887ba7497,c7b983e3-8d1f-4a02-b60b-cd30e85165d7,2,724.1
d72085c3-54e3-4949-8c3e-19adc3c1393e,2c7e2504-d5f0-4822-8b8f-eefaee078c1c,2,1710.22
7371bd91-9022-4147-959a-df2b22bfbdd4,6371a94b-8957-435d-96ee-f807f038c59c,1,1070.55
7bbbee2d-2d8e-4d6c-97eb-caf8b4b4e9f0,502f63b7-531a-4f8f-8cec-0f6180888708,2,208.09
f1462667-0dca-41c7-b37b-bec0aec4d050,e30ae9e4-9704-4787-9203-283b7ca95f69,2,5.5
e14a997c-651e-4aae-9b3e-e5393bf02489,dc954683-7d0b-409e-81b9-8769a5452873,3,1102.79
e7bfdbaf-604f-4cee-98c0-99978bff88e4,842c4494-7882-4400-99b9-a65fbe0a07fb,3,1504.21
7db4beb0-f496-49c0-8e74-f39e2a049f5c,23c06e17-a0cb-4d65-baaa-bead66b4ede8,2,1714.61
5d75f8b7-16e1-4bb5-b0fe-a5292769372a,d7efd4d7-7c33-4896-b42c-3b563f89d314,2,399.28
d6ceca85-e14a-4094-b934-ea6fc14b016b,cc4ba1bd-849c-44c6-9f43-0a80d38c0872,2,1409.54
9d5c0d0c-d69f-42bd-ab25-6e78f38f7f2e,79b20eab-5150-44bf-9552-c4d06edf1f3a,1,136.38
ca484f06-e8b3-40a5-921c-c1818df3b96a,42ea38e8-1319-4d43-9ea5-e1344dab49a1,3,1380.1
9b6d77bb-6c44-4cd6-beee-2c1bcef0756b,a0338284-0250-4661-a3c6-2bb820f7a002,1,618.97
026d8060-15c5-42e9-a64c-82fc3a216ade,eba0685b-a081-49dc-9cb7-efde1da195dd,1,704.67
1696798b-f31e-4573-a9d6-3d92797b9820,04423f6d-2598-4da1-8999-964ed283c5fc,2,749.51
b6064cbc-deaf-41a9-adc5-678497b45e8f,ebd07d54-8f6b-4c84-a94b-5093b0eaee9e,3,205.51
0ee892ad-4ac3-4441-99f6-0cf630e7c884,c0a80e5b-3a03-4356-8f0f-3701b561f102,3,99.72
76e8cf6d-dac1-45d3-8fd0-e15973447603,99f7b12e-9db6-48a2-a749-735d85ebef4b,3,302.21
0bfd6741-c892-419d-bbfd-d2175558d4d9,d697ae86-49b5-4aa1-b213-7ecdddc033bb,2,1196.61
bd525ca2-4bb0-447b-8054-4e2e8f62ca7f,8c98b3c9-c047-473b-bb26-be022f1bb081,3,1226.77
900cfccd-7b08-45ab-b40d-22b77b4e46ef,63529442-3eb7-44cd-ab9a-e0629f7a55b3,2,1665.51
09bbe617-2c44-489a-888f-a8f894bce22b,fc065ceb-c8fd-4ed1-bcc5-d3310fa6b24a,3,948.95
66fd314d-0422-4c9a-928a-6ec3d9eccea0,190bae9f-8bf7-435f-a4fb-36bf493369cc,2,538.21
b55cc1e7-ad24-4b14-93b7-172bb11a1f3a,2564ac23-ff35-4baa-a3b8-0ce3d744231d,3,369.74
5630b4db-a26a-4ffb-a216-3ad15e073a5b,47d0de72-8b1e-4b17-a9dd-3e4f61134374,2,1450.79
ca67c269-0c5d-4e4a-8948-ef8c40b263ab,fd41af71-8cd6-4e14-ade8-961cf683bb34,1,41.16
288d03c6-d264-4195-8fbe-84afff843101,a4555d55-9a58-40b4-b9f0-e8fafe58cea2,1,95.8
8a678082-71fc-4b67-8bc6-72bc5497f654,5522d5a4-7bf8-4e5a-b5bb-28b00fa29c53,1,1196.62
696c0f48-ffaa-4494-820f-234517aa51cb,0930282c-6558-44fa-a0c0-3d6639b34921,2,792.64
6ae7b37d-26f8-4650-9d6b-2a45d47ba2cd,709417f4-083f-48a2-a293-01507dfc24e0,1,495.33
6c84d3a3-2070-4993-8a96-4320607c62c0,28a8cfe3-bc81-483b-9672-fd34eb8bf1f0,2,622.82
6d05bbf7-746e-4fc5-a140-5548d0227450,3b4b02f8-9191-4604-b8f1-e7713d781363,2,1226.5
b4e0c43b-54af-426f-abfe-a40b8d5e63c8,ca22d93a-ee55-4390-b3eb-d3bf38422ae0,3,1786.79
508f5cd9-ce16-488b-a493-dfeab83890c6,69bfe4ca-c3a4-42c3-80ca-f0bf5edae016,3,1747.06
8ea4ff15-3d4a-405b-8f83-3998e7226dab,1d14b127-9e83-4143-ae7c-2acadecab733,3,121.66
0ab90741-ec5b-446d-b3e0-fe275705ae97,397cffa3-3494-466c-bef8-3555b41da35f,1,826.67
d37ee50d-8640-4722-9466-166ea26a3c30,5a0554bb-c339-4265-b845-7cc1dc8992c0,3,955.87
ffb7d041-db1d-46e9-b66d-89c9e427328e,c5e4032b-3cbc-4c90-afd3-107e36b40fa7,3,169.77
cc14132e-9648-4b92-aae3-cb946c319f18,6eee70c0-a699-49b9-bb20-9e80bc5e9139,3,985.3
a5a57d8b-9dc9-4c45-9b6e-209b15e61dd0,edec4653-f370-4a0b-b53b-034dd9f4fd84,1,629.89
74b405fe-dd81-448b-aaaf-c4baef881be0,74cf64b8-31e5-4996-96df-f4aa70780970,1,1617.46
ec435a41-345f-4967-aaeb-33e5271e0401,57852e94-c2d3-4321-bb73-9dfcedf53b89,1,1188.83
d1b14890-737d-4d83-9c9e-4d9b2cc1a58e,9e7bac75-a6bb-4299-9702-42812dc8f4c6,1,1816.59
b53143ea-a7c7-42a4-9527-71098e6078b0,d6604a44-324d-4d16-971b-c0f71f73fbd7,3,373.27
0cd1cb08-9587-47f7-9131-6c0554a86130,8d98cf6f-d8d6-4e21-a7af-291bf0ea4355,3,29.84
65367609-07b2-4638-bd29-ca22ff073632,ebed90ce-2923-4288-ae79-529a0ed9b766,2,1272.07
f07c1335-5d37-4e12-a705-4ab2a95a54fa,ad3f8213-d903-4b0c-addf-80f79c2a1f54,3,173.81
79345f4a-393a-4fcb-8b5a-5de8ec2d17b3,86f39a4c-e76e-4ce9-990d-1132f2ac8670,1,741.87
74fca84e-c09d-421a-b614-61e5935f579a,e7ed2039-f9fe-489b-ac55-952a5039194b,3,804.37
b8817e57-7fc1-4c30-8a7d-73f44bb5f9b4,b218f870-0f4e-4515-9e73-e48d0277e344,2,802.89
7c632359-6cdf-43a9-bc15-2fc279e7eaea,58e754e6-692e-42f0-956a-0f50118d01fb,2,285.57
666f51a0-4f18-4f38-89f0-c615386acafa,18d2c4fd-9faf-4f4f-87c4-c0bf000ecc51,1,1083.23
0efd67a1-f36e-472c-bcf3-a89b60feece9,3de1149e-beac-4477-9662-c4e51a4e228d,3,1334.64
0e048d5c-2838-425f-8464-4d2786cfb697,7493de8f-8c0b-4786-984b-e2a870fd8998,3,183.15
d39f8571-76cf-4834-8a5c-7097c3b5ee22,c0f2cfcd-043b-41af-b574-f66e8a7559fe,1,279.86
d943a8f4-45af-4345-b1d6-a4cf4abcbd10,7402ea5b-557d-4c95-9953-caad62c1cc54,2,1546.71
645eec1d-0951-4a8a-a855-d1ff1f331917,112d35bd-ba3f-4a01-95cc-0e8e22b9849e,3,1636.29
e9705c51-d79a-4a28-8a86-2071f135e2ed,e5b5a21e-ad9e-49ea-8a6b-5b8bb35dccd1,2,163.11
5ddec0f3-b82b-45c4-ba9c-53efbd72aee9,331a9032-c98c-4122-86f5-92bf5bc37edf,1,1335.66
320aabbd-1a4a-4c45-90d8-40b6df63ea05,5131beb8-da57-4732-a7c7-794c818522d9,1,1831.08
81afb0bc-efc2-43c7-a0a7-75a56156b6a7,5a5df59c-b335-4753-b90c-f8308c328278,1,464.84
24284921-0703-47a3-a4df-ee39dad3e9d1,51fabf0f-942e-456a-a0e7-6546002506b7,1,556.53
6383bccc-3473-4c04-9519-5e36ed47efdb,5d55b49a-96e8-42ab-9e0b-b1bfa4e87155,1,1300.58
6f435f61-684e-457d-9ec4-e488a4f103cf,79f99d2e-617f-441e-8db1-61f701d9d11e,1,1281.14
a57fb2ac-a841-45c0-99f7-45d83fe07b21,00e37338-d345-4d29-bb10-a662de250d38,1,1283.6
14419020-74a7-4f5c-9cb2-ca146afa370c,513abe3b-96cd-4020-9230-ef365c2eba4d,1,1342.59
35f6f3dd-8950-453f-aae5-c647f1deb4dd,4499bfac-c6f6-45b8-9fc8-ab8aae825b66,1,6.98
95d93d41-880b-4ebe-b6da-c5d57ec1f750,65ec1089-fa4d-4f28-b7cb-f065a7b65d6f,2,1376.69
841e69cb-a192-45e0-8371-6f5d5e4d1fa8,c2348faf-9792-47ba-a142-83f4fd0ff21a,2,371.65
